full_text,label
"@AAAOOOLOLITA @SuperADianDhruv @taran_adarsh @akshaysMartial chakki ko to sanjay kapoor bhi to rape kiya tha clash mei...arey chutiye chakki se to rajpal yadav bhi behtar hay,rajpal y ne 75 flops/disasters nehi di h",Hate Speech
@mandybedi Aise sexy photo upload kar ke likhegi dekho magar pyar se to rape ki vardate nahi badhengi to or kya hoga ye photo dekh kar hi kitne logon ke man me khayal aaya hoga ke kass 1 baar mil jaye,Hate Speech
Yogi g kuch toh bolo itne rape UP ho rahe . Kya yahin vikas hai ? https://t.co/0sQTmlVhDc,Normal Speech
"@shaziailmi Aap to antaryami nikli ...jai ho...to ab ye bhi bta do ki kaladhan kb aayega,bacchiyo ladkiyo aur aurto ka rape hona kb band hoga..employment kb milega...kisano ki aatmhatya band kb hongi..and so on..jai hind. . inquilaab jindabad",Hate Speech
"@HMOIndia @BharatKeVeer Jinki betiyon ki zindagi ujad gayi zaraa un parents se poochho. Unhe kya chahiye? Gau mata ki raksha, gau mata ke liye hostel, padmaavat movie ban ya apni betiyon ka rape NA hona. Agar baat samajh me aayi to khattar ke napunsak governance pe meri narazgi asp khud samajh jaogey.",Hate Speech
@SudarshanNewsTV  I hate you sakshi mahraj kyu dusmani hai unse aap ko,Hate Speech
@asadmunir38 aur awaam apni betiyan rape karwanay ka intezaar karay? Yehi matlab hai na aapka?,Normal Speech
Kisi baba ke pakre jane pe 150-200cr. Ki property tor dete ho aur rape hone par beti ko bahar nahi jaane dete. Ek baar rape ke liye be utho.,Hate Speech
"@KPadmaRani1 Aise logo ka Ek Hath, Ek Ankh, Ek Leg N rape Karne Wala saman hi kaat dena chahye",Hate Speech
@EyezOfSoul @Shivamkumar237 @deepikanath06 @AD24x7 @AsYouNotWish Police ho ya fauji kaam to unka desh ke liye hi hai na. Police walon ko kya licence diya he pak me rape karne ka?,Hate Speech
"@ManojTiwariMP @ArvindKejriwal @TwitterIndia @BJP4Delhi @narendramodi @BJP4India @AmitShah @Dr_Uditraj @malviyamit @neelkantbakshi @RajivBabbarbjp @Gupta_vijender Netikta ke naam par istifa mangne par bjp ko sharm aani chaiye, haryana main roj rape ho rahe hai, dalito ko mara ja raha hai, beef ke naam par musalmano ko mara ja raha hai, maharashter aur mp main kisano ko mara ja raha hai aur natikta par resign kejriwal ji de, wah bjp",Hate Speech
@Madeeha_Naqvi kasur Punjab me rape cases me jali police muqablon me masom nojwanon ko maarna idher be koi bolay ga?https://t.co/wwrHApxGiR,Normal Speech
@LuvTyagiTeam Hina toh bas luv aur priyank Ko use kar Rahi thi I hate her,Hate Speech
@SardiKaTheEnd Arshi ne bahot rulaya Shilpa ko...I hate u arshi...,Hate Speech
"@achlendra @M_R0HIT @mlkhattar @Live_Hindustan @cmohry To kya 12 saal ki hote hi ladki rape bardhasht karne layak ho jaati hai, or rapist ka gunah kam ho jata hai, bahot achhi soch hai #hangtherapist .",Hate Speech
"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, BJP on rape incidents in #Haryana https://t.co/5sdkYCXHI3",Hate Speech
"@RealKruti101 Kruti yeh log nahi samjenge...U don't even know Yeh log Shilpa ke liye kaun c Language use karte Hain...Yeh Puneesh aur Shilpa ko le ke Comments karte Hain...They hate Shilpa Sooo much, They can stoop so low to degrade Shilpa",Normal Speech
@aajtak jo delhane ka wo dekhate nii h. hindu muslim ka debate dekha krr logon k andr nafrat ke aag jla rahe ho. aisa kuch nii dekhao ge jis se hindu Muslims aaps m ek ho jaye. blke kese alg krna h wo zaroor dekhao ge,Normal Speech
@HMOIndia @BharatKeVeer Ye bhi #BetiBachaoBetiPadhao jaisa hi kuch ho lga kya?jaise #Haryana me school jaati #betiyon ka rape ho raha hai aur fir apke pyada raman malik ko usme honor killing ki boo si asti hai? Khattar+ malik ko laat marke nahi nikala toh iss bar vote ke nam pe jootey padenge.,Hate Speech
@FlopAkshayKumar tere ma ka bhosada sorry sache dil se duwa tere ghar ki aurat behen ka rape hojaye nange nach dikho or tu apne ka 20rs mein dena ka kaam karega,Normal Speech
@rajnathsingh @HMOIndia aur nahi toh cows aur karni sena se vote maang lena. Kyunki aapke rajyon mei toh aurton ka sirf rape hona hota hai na..yehi toh chal raha hai haryana me. Ya to movies ban hoti hai nahi to 6 days me 8 rapes hoti hai aur crimes ka evidence tamper hota hai https://t.co/M8NuniUbt3,Hate Speech
@ajaynirwal2 @Devoleena_23 Ghatiya orat khi ki I hate this lady such me,Hate Speech
@sambhavnaseth @YouTube Hina ki wakil....... i hate u sambhavna ji aap ne shilpa sath q nahi diya,Hate Speech
Jitna tu Ny Apna rape krwaya hai zehar dal ly burger mai Aur Kha Ja https://t.co/Jmmny6qNYo,Normal Speech
@Nematshaikh12 tune nhi suna kya ..kuch hi din phle 52 ldkiya pkdi gyi h madarse ka maulvi rape krta tha unke sath..... ha ab tjhe dikhta nhi khud k ghar ki gandagi to baat alag h....waisw bhi tumhare m rape koi badi baat nhi h....Halala bhi rape hi hota h....mutah bhi rape hi h.....,Hate Speech
"@ritupawer @isalilsand Talent ko svi ijjat krte , aur perfect to koi nhi, kch to sb me galat rhta hi hai, par hate bhut bada word h use krne se pahle sochna chahiye",Normal Speech
@omar_quraishi Chor bhi achay thay larki ko mara nahi India hota to larki ka rape he kar detay,Normal Speech
"@sardanarohit @aajtak Sardana Ji Haryana me aye din rape ho rahe hai.Yaha bahu,batia surkhshit nahi hai .Aap  ko Delhi ka raita dikh gaya.",Normal Speech
"#padmavatParPictureBakiya jo film ban rahi hai""bahan hogi teri""yahi sari filmo ka karan rape ki ghatana bad rahi hai aaisho filmo ko ban karna chiya .",Normal Speech
@AzmiShabana @deepikapadukone Zyada Bol Rahi Ho .. Sirf #naamshabana  rakhne se taqat nahin Aa Jati Hai Pushpa.. 🤣 .. I hate hawabaji,Hate Speech
Logon ko padmavat ki fikar hai magar desh me itne rape ho rahe hain uskliye sarkar kya kr rahi hai #ModionZee,Hate Speech
"@pbhushan1 aur besharam Haryana k minister behuda byan de rahe hain , k rape hum se puchh k thodi hote hain",Hate Speech
"haryana or baki jagah me jab rape incidents badh rahe hai ,, sudhir modi z ko baata raha hai-aap social media par kitne popular ho.. #ModiOnZee",Normal Speech
Rape k khilaf sirf candle March nikalny s kya rape hony band ho jayengy. kya hamy apne pratinidhiyo ko yad nhi dilana chahiy ki hum mahilao n b unhy vote de kr sansad m pohochaya h. to hamari suraksha ka daitav b unka h hamari ijat pr hath dalny waly darindo ko kewal jel ki saza,Hate Speech
"@OfficeOfRG @narendramodi Karnataka me chunav ki taiyari kr rhe h modi ji or inke neta whi ki piditaa k sath rape krne ki koshish krte pakde gye ""shame bjp shame""😠😠 https://t.co/42y83jV1D8",Normal Speech
@SuddhanSadaf30 @shams1919 Aj amitabh ne dikha diya kala dil jis ka hota hai wo safaid nahi ho sakta I hate you,Hate Speech
Pakhtun ko dekho aur goli maar ke bolo Taliban tha. Sab yaqeen ker laiN ge aur counter terrorism ki thapki alag milay gi. Heeng lagay na phatkari aur rang bhi chaukha aaye https://t.co/HyH24DxvCs,Normal Speech
@hjsplitsvilla @MTVIndia @ipriyanksharmaa @BenafshaSoona Teri baari bhi aayegi beta Kar le comments gande! Velle log Priyank ka naam dekha nahi aa hate Hain muh utha Kar. Why are you so obsessed with him? Shilpa me kuch nahi hai dekhne laayak? Priyank se itna pyaar hai?,Normal Speech
"@aliawan604 Abe tuchiye Pakistan ke rape ki taraf dhyaan de India ke bajaay. Pakistan ka khud ka ""rape rate(rapes per million population)"" India se jyada hai. Asia ka rapistan hai Pakistan. Par tum logo ko khud ke desh ki bajaay India ki fikr hai.",Hate Speech
@sardanarohit U r a part of Godi media buddy.... Sirf jhoot bolte raho aur haram ka khate raho..... Le k duba do India ko..... Sirf logo k dilo me nafrat ka zeher bharte raho aur Hindu ne kya kia Muslim ne kya kia isi me zindagi guzar do.... Doob maro nadi me kood k... Desh ko mat dubao bhakt.,Normal Speech
@Sidiani2 Hai isliye use koi farq nahi padta jab use koi chodega tab hi toh use pataa chalega sid ka mahira kat ka pain dirty both of you alia rk hate shit people inko koi film bhi nahi de toh sahi rahega ghar pe hi rahi mark Dino pause ki kami bhi nahi hai ji love ghar Badhke,Normal Speech
"#ModionZee @ZeeNews @narendramodi #shameonindianleaders Kaise develop hogi Uss country ki jaha ladhkiyon ka rape hota h..Aur criminal Khula Ghumta h.Sarkar haath dhare rakhti h..'Beti Bacho, Beti padhao' jaise abhiyaan ke Sirf naare lgati h.sharam aati h khud ko Indian Kehne mein https://t.co/NTvhaUXAoM",Hate Speech
#ModiOnZee modi dadaji i love you.Lavanya from dehradun.I am 11 years old. Dadaji please aap sab kaam chor kar hum girls ke baare main kuchh kijiye. Dadaji roj news main dekhte hai ki rape ke baad girl ko maar diya.Dadaji main nahi janti ki what is rape case.gande logo se bacho,Normal Speech
@QuietRage6889 @SourabhMeteo @ApanchP @DrJVDubey @digvijaya_28 @Majorkps @dubeyback Tu to bolegi k Teri maa ka bhi rape Kiya hai Modi ne... Sunega kaun 😂😂😂. Teri maa Ko sun k Khushi hogi wo baat alag hai... 😂. Ja puch k Bata.,Hate Speech
@itashasuxx Ain hate? Hum kisi ko hate nahi karta,Normal Speech
"Sir, haryana mein rape aur murder rukenge kya ya yahan ki govt, andhi hai @PMOIndia",Hate Speech
@rajasamad1 Insane kuch log or kuch rishte to chang nahi kar sakta na kuch allah ki taraf se ho I hate life is not beautiful for me,Hate Speech
"🇮🇳sare desh mei aag laga ke ye bhansali bhasmasur tamasha dekh raha hei,oukat bhul gaya ye,ise name,pesa,shohrat,iss desh ne diya hei,warna ese janta kon thaa,or aaj jese hi bada admi bana apni chotepan pe utar aya,apni maa ko nacha or uska rape seen dikha😡 https://t.co/f6QfPYY5jS",Hate Speech
@KaurRimi Kuki love dikhate h jo unhe koi ni puchta hatred vale hi raja h,Normal Speech
@LambaAlka Issliye #AAP ke saare #MLAs #Delhi ko lootne par bhid gaye.. #shame . 20 ke alawa kuch #rape case mein aur koi aur anye cases mein ander hain.. #thuthu,Normal Speech
@DunyaNews hamara maa ashra hi nakaam he Q ke punjab hukumat ko agar nakaam kaha jae to kpk me jo asma ka rape hua wo kis ki nakami thi or karachi me nakeeb ul mehsood ka katal wo kis ki nakami thi?or bohot se sawalat hain lekin jawab koi nahi,Normal Speech
@IndiaTodayHINDI Inke 6month ke works dekh lijiy...nafrat ho jayegi aapko inse..anandpal ke liye julus aur julus me public ko khule aam patthro ki barish karna..dhamkana..public ke sir fodna..hate all of u...,Hate Speech
"@morehman_kol @rajsubhasish @AdityaRajKaul @rahulpandita @AnupamPkher @ashokepandit @AartiTikoo @sanjaysuri @TarekFatah @chitraSD @narendramodi @samirsaran @Shubhrastha Bhai jab govt koshish kar rahi h terrorists ko ek ek kar ke allah aur promised 72 hoors ke paas bheja ja rha h tab aap jaise log hi khoon ke aansu bahate ho aur BUUURHAAN ka maatam manate ho. Aap sirf kps ke liye lip service kar sakte ho, brownie points ke liye govt ko koste ho.",Normal Speech
"@Gupta_vijender Haryana main rape ho rahe hai, kab hoga debate us par?",Hate Speech
"Tumne to sirf boye hai nafrat k beej bas, ulfat batan se thi to kuch Kar dikhate tum, hota na agar tajmahal lalkila to, duniya ko sirf gaye ka gober dikhte tum... JAI HIND",Normal Speech
@imjytk Haryana me pichle ek week me 5 rape ho chuke h or wo sab hindu h,Normal Speech
@iamsrk_srt Iski biwi toh isse 2 kadam aage hai I hate her muje wo kabhi pasand nhi it's not like ab but pehle se hi they both are so fake,Hate Speech
"Film ka virodh to theek hai, humare gaurav par aaghat karne walon ko uttar milna chahiye. lekin ye gangrape aur childrape par humari chetna kahan ja rahi,aise logon ko phansi ho aur inke pariwaron ka samajik bahiskar.in dono aparadhon ka koi justification nahi.",Hate Speech
@sardanarohit @aajtak Haryana pe bhi baat karlo kabhi roj rape ho rahe hai,Normal Speech
Aaj Garbo ka Paisa amir gharano ko batt do I hate bjp https://t.co/prLWSVDrQC,Hate Speech
@Annasah97608741 @AdibaDare Bhai sahab sanghi to hum bhi nahi he Lekin Apne Dharam ki ijjat karta hu aap Ko to Maja Dharam change karne me aata he or ha  I hate gandhi,Hate Speech
"@AsYouNotWish Jb dekho pakistan, ja chali ja pakistan, apne haryana me kitne rape ho rahe he, uske baar me mt khio, gaddar",Hate Speech
Fasi Ku deni chaheye es darinde ko mai bhej raha hu video es muse par bhakto k mumh band ho hate hai https://t.co/YMxzam5twH,Normal Speech
@Lekhika95 @ArshhQ @SwagataMandal5 @PawanSh08620507 @Kamlesh01375002 @LostBoy54_ @7LegendKiller @ErumAQ @ekshilpian @Zaara78600 @bad_boy_jaggu @Official_Max11 @ShilpaShindeeFC @TheKelaMan @Sameera_soni @AshokOdedra1 @iNirajT @MrKatappa @AsmaAhmedsazef @drishalyn @shilpalover @harshap84062670 @aharshit8731 Murga kha ke murga halal ho gya hate u arsh,Hate Speech
@MTVIndia @ipriyanksharmaa @BenafshaSoona Ye shilpa k fans hai jinhe hate k alawa kuch nahi ata...,Normal Speech
Tum Mahila nari ladki Ke Naam Par Kala Haryana daily rape ho raha hai tum BJP ka baat kar salary lo Sharam Ki Baat Hai https://t.co/Jts3aeoqz0,Hate Speech
@jigneshmevani80 Ye tere dalit bhai hi he jo rape karte he,Normal Speech
"@AcharyyaTuhin @HardikPatel_ Sari duniya hate karti to 56 Islamic desh nhi hota aaj,haar roj duniya me average 15 log Muslim kyon ban rahe hai.",Normal Speech
"@BabaJihad2 @HardikPatel_ Mard suwaro jaisa yea kutia jaisa bachhe paida nehin karya.. tumsab aur suwar mein koi fark nehin , aj pura dunia hate karta hain, aj rahul jaisa ek mulla patost bhi janeu lekar nikal pada hain, sudhar ja nehin to Shambhulala ajyega.",Hate Speech
@OfficeOfRG @narendramodi Dusro se questioning karna bahut easy hotta hai mr gandhi tum ek baat batao 60saal mein congress ko youth rape ki yaad nahi aayi is desh ki asli barbaadi ki zimmevaar sirf congress hai .is statement ko modi bakht samjh kar ignore mat karna answer me,Normal Speech
@AWGoraya bahir baith kar ap ko andaza nahi ho ga zara qasoor shehr ja kar rape hone wale 250 bachon se aur un ki families se milen zainab k qatil ka ap ko bhi pata chal jaye ga aur thoo thoo karen ge ap apni n leage per,Normal Speech
@eye_eman Emaan ap ka kala haat dekh kr mujhe to sharam aa rahi h.     Nafrat krta ho main ap se i hate you https://t.co/jSF62f3VWp,Hate Speech
@SomaBha60169228 @iPGaur @eyehinakhan @JJROCKXX Shilpa fan ki wajah se hi shilpa ko hate krti ho,Hate Speech
@AMISHDEVGAN @News18India @nanditathhakur @AlokTiwari9335 @narendramodi_in @narendramodi @sambitswaraj @AkhileshPSingh @AcharyaPramodk Kal ka debate dekha aapka kaise karni sena ke log ne aapko dalal aur bjp ke speaker ne anchor terrorism kaha bahut bura laga ye dekh kar ki kaise satta pe baithe log kursi ke nasha me choor hai.,Normal Speech
apney bachon ki hiffazet kero ye bhi ibbadet hey  apney bachon ko quran perhney madersey ya mulla  k pass nahen bhajokoiey bacha rape nahen hoga,Normal Speech
"I hate ur bnking pattern, garibo ki minimum balnc par unke khun ke paeso ko aap ne kata hai, garibo ko loan dene me makkari karte hai, aapki es kartut ki sajaa govt. Ko milegi, jarur milegi. https://t.co/w2tyZi3V66",Hate Speech
@UmarCheema1 cheema sab agar koi police wala with police uniform kisi ka rape kar raha ho to us ko agar koi b ek banda roke ya gali b de to kaya us bandy pe police ke kaam me rokawat ka parcha hona chahiye ..........'?,Normal Speech
#modionzee @desdrohi bayan dene par aur social use karne par aur rape ka saza fasi hona chaiye Rastrahith sarvopari,Normal Speech
"Sir agar rape rokana hi toh sabse accha tarika hi, ki humare desh ke ladki ko Khud apna raksha Karna hoga. Ek bate batain ladki kabhi bhi-",Normal Speech
"Bhai karni sena waalon, #Padmaavat pe jitna halla machaya hai, jitney dande bajaye hain, kisi rape case pe bhi machado to ye society pe bada aabhar hoga. Thank you!",Hate Speech
@ZeeNews @narendramodi @sudhirchaudhary @PMOIndia Desh main dinodin badhti rape ki ghatnao par aapka niranatar maun aapki is baat par prashnachinha lagata hai sir.,Normal Speech
@AaliyaShah1 @AWGoraya Had hain aap b kia hakomat kisi ki brain wash kr rai hai k rape kro??,Normal Speech
@trustonsahil @JaiminiNath Koi paise ke liye ita gir sakta hai ke rape case karde chiiiiiiiii........,Hate Speech
@CHal_oOYe_niKal Mujhy aksar log mohabbat kaha krtay hain.. tht mean u hate me😢,Normal Speech
@KavyaaAgain Kash ek film k lie na ladkar....is desh ki betio k lada ho to syd rape band ho jae....or humari sister b bina dar k ghum sake...,Normal Speech
"@sardanarohit @aajtak North doklam pe chin ne kabja kr liya, haryana me betiyon ka rape ho rha h.uspe bhi dangal kr lijiye sir",Normal Speech
Pakistan ne apne terrorist se Civilian Jadhav ko Chabhar se kidnap karwaya hai. Bhagwa terrorism ki tarah India ko badnam karne ke liye. PAK military court ki trial fake and transparent nahi hai. Save Jadhav from the jaw of terroristan. https://t.co/K9w3f8jo7h,Normal Speech
@Deepikaranisa @ar36jun_1 @ShreeKarniSena Tabhi toh tum jaiso ka rape ho jaata hai aur phir candle march nikal kar naatak karti ho...,Normal Speech
"@timesofindia Bhai tum log kahan se aate ho Achanak movie ke baare mein itna sochna tum log kahan Chale Jate Ho koi ladki ka rape Hota Hai aur usme Koi action nahi hota hai, aa gaye sab Moh Utha Ke",Hate Speech
"@_Sherii__ @Sher_Dilllll @rks15b @RAWAgent1 @Pak_TiGer_96 @HinaKharal @HAAQ786 @FarzanaRasab @rabiakhan2020 Teri ammi ka rape roj Chinese aur arabi karte hi, pehle mughalo ne tumhari ammi chodu ab Chinese chod rahe hi😂😂😆😁😂😁😁😛😛😜",Hate Speech
@Bakarrchod beta bht bonkra tha ek bat batata tujeh tu b kisi rape ki he paidawar hai 😆😆 Salay lundian bathroom hai batain dhko lundian ki,Normal Speech
@BaabuSaaheb @poojamishra438 Khana sab milawati hai kheto ka chemical yukt Anna &amp; Talab ka pani mila     doodh jiske pass sab toilet hate hai gavo mei correct so replay,Normal Speech
"@timesofindia 26 January ko Haryana ki jhanki me ""Rape aise hota hai"" darshaya jayega. Scene kuch iss tarh hoga: Kuch gunde ek Nabalik ka rape kar rahe honge aur LG, Prsident, PM, Vice-President, CJI, LS Speaker mook darshak bhism Piatamah ki tarah baithe honge.",Hate Speech
@bittertruth_vj Are yaar kabhi wo baba ji ko bhi yaad karlo na asaram bapu ram rahim jaise pakhandio ko inke hi sewa karo maa bahan ko bhejo inke hi paas kabhi ye ye news me suna hai ki mulla molvi ne kisi larki ka rape kiya hai,Hate Speech
